"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"PWY-8173: anteiso-branched-chain fatty acid biosynthesis"	"sick"	"CC"	"sickCC"	NA	NA	NA	NA	NA	0.519135195235152	0.606859429615167	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	37	2
"PWY-8174: odd iso-branched-chain fatty acid biosynthesis"	"sick"	"CC"	"sickCC"	NA	NA	NA	NA	NA	0.519135195235152	0.606859429615167	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	37	2
"PWY-8175: even iso-branched-chain fatty acid biosynthesis"	"sick"	"CC"	"sickCC"	NA	NA	NA	NA	NA	0.519135195235152	0.606859429615167	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	37	2
"PWY-8182: valproate &beta;-oxidation"	"sick"	"CC"	"sickCC"	-1.14047181835039	NA	NA	NA	NA	0.449005818139562	0.568290571830774	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	37	2
"PWY3DJ-12: ceramide de novo biosynthesis"	"sick"	"CC"	"sickCC"	NA	NA	NA	NA	NA	0.519135195235153	0.606859429615167	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	37	2
"PWY5F9-12: biphenyl degradation"	"sick"	"CC"	"sickCC"	NA	NA	NA	NA	NA	0.23959285526198	0.357971573690236	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	37	8
"1CMET2-PWY: folate transformations III (E. coli)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	1.06971768332187e-07	1.54344980022155e-06	"All logistic values are the same"	"prevalence"	37	37
"ANAEROFRUCAT-PWY: homolactic fermentation"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.0321868434826993	0.0706711128641876	"All logistic values are the same"	"prevalence"	37	37
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	5.88624982089669e-09	2.93542930972602e-07	"All logistic values are the same"	"prevalence"	37	37
"ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.776350221985335	0.818490317541951	"All logistic values are the same"	"prevalence"	37	37
"ARGININE-SYN4-PWY: L-ornithine biosynthesis II"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.046342945493705	0.0947497468595993	"All logistic values are the same"	"prevalence"	37	37
"ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	4.67972171197539e-05	0.000328230481187163	"All logistic values are the same"	"prevalence"	37	37
"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.000291763759699748	0.00161912855657552	"All logistic values are the same"	"prevalence"	37	37
"ARO-PWY: chorismate biosynthesis I"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	1.24392995903833e-08	3.18221727064432e-07	"All logistic values are the same"	"prevalence"	37	37
"ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.000148705197285048	0.00089400148367797	"All logistic values are the same"	"prevalence"	37	37
"BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.0258702525479859	0.0583235604318432	"All logistic values are the same"	"prevalence"	37	37
"BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	6.39400443702698e-09	2.93542930972602e-07	"All logistic values are the same"	"prevalence"	37	37
"CALVIN-PWY: Calvin-Benson-Bassham cycle"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	3.41326573671807e-08	6.38407110015788e-07	"All logistic values are the same"	"prevalence"	37	37
"CITRULBIO-PWY: L-citrulline biosynthesis"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	6.63281359637446e-05	0.000446609448822547	"All logistic values are the same"	"prevalence"	37	37
"COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	3.39727774800735e-07	3.89914832441753e-06	"All logistic values are the same"	"prevalence"	37	37
"COA-PWY: coenzyme A biosynthesis I (prokaryotic)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	1.30089998662264e-07	1.77555268444441e-06	"All logistic values are the same"	"prevalence"	37	37
"COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.00558948303232254	0.01721151787392	"All logistic values are the same"	"prevalence"	37	37
"COLANSYN-PWY: colanic acid building blocks biosynthesis"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.166458224859258	0.263515371642398	"All logistic values are the same"	"prevalence"	37	37
"COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	4.56968896056509e-09	2.93542930972602e-07	"All logistic values are the same"	"prevalence"	37	37
"DAPLYSINESYN-PWY: L-lysine biosynthesis I"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	1	1	"All logistic values are the same"	"prevalence"	37	37
"DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	3.18256710383213e-05	0.000232927012671772	"All logistic values are the same"	"prevalence"	37	37
"FASYN-ELONG-PWY: fatty acid elongation -- saturated"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.020434386459347	0.0486762507640106	"All logistic values are the same"	"prevalence"	37	37
"FERMENTATION-PWY: mixed acid fermentation"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.017657070057713	0.0437099038193385	"All logistic values are the same"	"prevalence"	37	37
"FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.105949359942027	0.184498023347322	"All logistic values are the same"	"prevalence"	37	37
"FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.14631226868267	0.239118756261322	"All logistic values are the same"	"prevalence"	37	37
"FUCCAT-PWY: fucose degradation"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.223532767309565	0.342401305619953	"All logistic values are the same"	"prevalence"	37	37
"GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.163734116175456	0.261663698318371	"All logistic values are the same"	"prevalence"	37	37
"GALACTARDEG-PWY: D-galactarate degradation I"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.00119710229161196	0.00515281677456555	"All logistic values are the same"	"prevalence"	37	37
"GALACTITOLCAT-PWY: galactitol degradation"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.13229758567146	0.21833425086303	"All logistic values are the same"	"prevalence"	37	37
"GALACTUROCAT-PWY: D-galacturonate degradation I"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.0548028826126381	0.108324665148956	"All logistic values are the same"	"prevalence"	37	37
"GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.19094039234093	0.29669199425283	"All logistic values are the same"	"prevalence"	37	37
"GLUCARDEG-PWY: D-glucarate degradation I"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.00402577336714871	0.0132013996779877	"All logistic values are the same"	"prevalence"	37	37
"GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.00120402451366086	0.00515281677456555	"All logistic values are the same"	"prevalence"	37	37
"GLUCONEO-PWY: gluconeogenesis I"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	7.12685895631893e-07	7.05698779008051e-06	"All logistic values are the same"	"prevalence"	37	37
"GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	6.33920696557766e-06	5.51948192692538e-05	"All logistic values are the same"	"prevalence"	37	37
"GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.023406601749553	0.0542217150620379	"All logistic values are the same"	"prevalence"	37	37
"GLUDEG-I-PWY: GABA shunt"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.0113413136833658	0.0303035101063477	"All logistic values are the same"	"prevalence"	37	37
"GLUTORN-PWY: L-ornithine biosynthesis I"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	5.14315328392634e-06	4.55665334804e-05	"All logistic values are the same"	"prevalence"	37	37
"GLYCOCAT-PWY: glycogen degradation I"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.818645543016419	0.854165287651429	"All logistic values are the same"	"prevalence"	37	37
"GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	4.89440288187204e-07	5.25887969222421e-06	"All logistic values are the same"	"prevalence"	37	37
"GLYCOLYSIS-E-D: superpathway of glycolysis and the Entner-Doudoroff pathway"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.0169918956519567	0.0422704793312223	"All logistic values are the same"	"prevalence"	37	37
"GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.00689508049802445	0.0202276359295809	"All logistic values are the same"	"prevalence"	37	37
"GLYOXYLATE-BYPASS: glyoxylate cycle"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.00159536994016385	0.00624544046343212	"All logistic values are the same"	"prevalence"	37	37
"HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.00253409641133218	0.00920660926419244	"All logistic values are the same"	"prevalence"	37	37
"HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.0249239647579972	0.0566964063188675	"All logistic values are the same"	"prevalence"	37	37
"HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.160258247560852	0.25939235582766	"All logistic values are the same"	"prevalence"	37	37
"HISDEG-PWY: L-histidine degradation I"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.463645798658879	0.578982070475541	"All logistic values are the same"	"prevalence"	37	37
"HISTSYN-PWY: L-histidine biosynthesis"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	1.24604813689366e-07	1.74792863647583e-06	"All logistic values are the same"	"prevalence"	37	37
"HOMOSER-METSYN-PWY: L-methionine biosynthesis I"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.000289949364124853	0.00161912855657552	"All logistic values are the same"	"prevalence"	37	37
"HSERMETANA-PWY: L-methionine biosynthesis III"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.00103221609217707	0.00457253619780195	"All logistic values are the same"	"prevalence"	37	37
"ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	1.16289937679426e-08	3.18221727064432e-07	"All logistic values are the same"	"prevalence"	37	37
"KETOGLUCONMET-PWY: ketogluconate metabolism"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.00234950102210152	0.00866056946103115	"All logistic values are the same"	"prevalence"	37	37
"LACTOSECAT-PWY: lactose and galactose degradation I"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.613968287057481	0.678455109330477	"All logistic values are the same"	"prevalence"	37	37
"MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.000335991947641112	0.0017674576412371	"All logistic values are the same"	"prevalence"	37	37
"METHGLYUT-PWY: superpathway of methylglyoxal degradation"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	8.39213205628964e-05	0.000557635090582403	"All logistic values are the same"	"prevalence"	37	37
"METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.000319060906365021	0.00172232910520558	"All logistic values are the same"	"prevalence"	37	37
"NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.11015223878529	0.18792865063031	"All logistic values are the same"	"prevalence"	37	37
"NONMEVIPP-PWY: methylerythritol phosphate pathway I"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	1.14609991497261e-08	3.18221727064432e-07	"All logistic values are the same"	"prevalence"	37	37
"NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.00889703561039656	0.0248232209019352	"All logistic values are the same"	"prevalence"	37	37
"OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.00713538338937325	0.0206508853256792	"All logistic values are the same"	"prevalence"	37	37
"ORNDEG-PWY: superpathway of ornithine degradation"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.012036443413748	0.0319915995996986	"All logistic values are the same"	"prevalence"	37	37
"P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.0133759724363318	0.0349764975000777	"All logistic values are the same"	"prevalence"	37	37
"P161-PWY: acetylene degradation (anaerobic)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.252175749109384	0.374555156765409	"All logistic values are the same"	"prevalence"	37	37
"P221-PWY: octane oxidation"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.00200788246271999	0.00758098407089465	"All logistic values are the same"	"prevalence"	37	37
"P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.0260415876408421	0.0584488967050011	"All logistic values are the same"	"prevalence"	37	37
"P41-PWY: pyruvate fermentation to acetate and (S)-lactate I"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.000432100706928118	0.00216050353464059	"All logistic values are the same"	"prevalence"	37	37
"P42-PWY: incomplete reductive TCA cycle"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.0466451730538655	0.0949831144846858	"All logistic values are the same"	"prevalence"	37	37
"P441-PWY: superpathway of N-acetylneuraminate degradation"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.620453272915417	0.682633775211951	"All logistic values are the same"	"prevalence"	37	37
"P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.00692946735805444	0.0202276359295809	"All logistic values are the same"	"prevalence"	37	37
"PANTO-PWY: phosphopantothenate biosynthesis I"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	2.00380782189313e-07	2.52980737514008e-06	"All logistic values are the same"	"prevalence"	37	37
"PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	1.28053341263978e-08	3.18221727064432e-07	"All logistic values are the same"	"prevalence"	37	37
"PENTOSE-P-PWY: pentose phosphate pathway"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.000369969789026703	0.00190647697406617	"All logistic values are the same"	"prevalence"	37	37
"PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	4.2096459651475e-09	2.93542930972602e-07	"All logistic values are the same"	"prevalence"	37	37
"PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.562792695119449	0.631578468967381	"All logistic values are the same"	"prevalence"	37	37
"POLYAMSYN-PWY: superpathway of polyamine biosynthesis I"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.468918152127715	0.578982070475541	"All logistic values are the same"	"prevalence"	37	37
"POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	8.32724926169703e-06	7.008768128595e-05	"All logistic values are the same"	"prevalence"	37	37
"PPGPPMET-PWY: ppGpp metabolism"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.00829701425181084	0.0232777344286915	"All logistic values are the same"	"prevalence"	37	37
"PWY-1042: glycolysis IV"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	9.50991752013408e-09	3.18221727064432e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.0201981589284668	0.0483415652079418	"All logistic values are the same"	"prevalence"	37	37
"PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.00664287583641288	0.0197332488081677	"All logistic values are the same"	"prevalence"	37	37
"PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.115060506367482	0.195641601735954	"All logistic values are the same"	"prevalence"	37	37
"PWY-2941: L-lysine biosynthesis II"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.0356473746081718	0.076911646387132	"All logistic values are the same"	"prevalence"	37	37
"PWY-2942: L-lysine biosynthesis III"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	6.05802444682002e-05	0.000413419235897853	"All logistic values are the same"	"prevalence"	37	37
"PWY-3001: superpathway of L-isoleucine biosynthesis I"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	1.99653271145683e-05	0.000152765002922076	"All logistic values are the same"	"prevalence"	37	37
"PWY-3841: folate transformations II (plants)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	1.64242259792502e-08	3.60618874761798e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-4041: &gamma;-glutamyl cycle"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.00994852288697068	0.0274535740869956	"All logistic values are the same"	"prevalence"	37	37
"PWY-5030: L-histidine degradation III"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.0398773323138958	0.0842596352239221	"All logistic values are the same"	"prevalence"	37	37
"PWY-5097: L-lysine biosynthesis VI"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	4.11641343234237e-09	2.93542930972602e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-5100: pyruvate fermentation to acetate and lactate II"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.000104840227172276	0.00067018119901265	"All logistic values are the same"	"prevalence"	37	37
"PWY-5103: L-isoleucine biosynthesis III"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	1.10151056054164e-08	3.18221727064432e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.9086469782799	0.930764146108214	"All logistic values are the same"	"prevalence"	37	37
"PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.00744377598259505	0.0211185779281489	"All logistic values are the same"	"prevalence"	37	37
"PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.000969325891422734	0.00440999617268902	"All logistic values are the same"	"prevalence"	37	37
"PWY-5188: tetrapyrrole biosynthesis I (from glutamate)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.0216775447457196	0.0511549537223757	"All logistic values are the same"	"prevalence"	37	37
"PWY-5189: tetrapyrrole biosynthesis II (from glycine)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.278515833735278	0.396198580383987	"All logistic values are the same"	"prevalence"	37	37
"PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.457399267366886	0.574593607015615	"All logistic values are the same"	"prevalence"	37	37
"PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.000320591952256088	0.00172232910520558	"All logistic values are the same"	"prevalence"	37	37
"PWY-5367: petroselinate biosynthesis"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.23701718723613	0.357971573690236	"All logistic values are the same"	"prevalence"	37	37
"PWY-5384: sucrose degradation IV (sucrose phosphorylase)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.137966125707077	0.226947535772228	"All logistic values are the same"	"prevalence"	37	37
"PWY-5484: glycolysis II (from fructose 6-phosphate)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.422578497644287	0.555450537132147	"All logistic values are the same"	"prevalence"	37	37
"PWY-5497: purine nucleobases degradation II (anaerobic)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.768160644232404	0.81155047141708	"All logistic values are the same"	"prevalence"	37	37
"PWY-5505: L-glutamate and L-glutamine biosynthesis"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.00803231438416552	0.0226609986815843	"All logistic values are the same"	"prevalence"	37	37
"PWY-5659: GDP-mannose biosynthesis"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.424057845044679	0.555450537132147	"All logistic values are the same"	"prevalence"	37	37
"PWY-5667: CDP-diacylglycerol biosynthesis I"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	1.08649133023775e-08	3.18221727064432e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-5675: nitrate reduction V (assimilatory)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.000409765685276398	0.00206931671064581	"All logistic values are the same"	"prevalence"	37	37
"PWY-5676: acetyl-CoA fermentation to butanoate II"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.610149896804644	0.675714249750757	"All logistic values are the same"	"prevalence"	37	37
"PWY-5686: UMP biosynthesis I"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	4.93857545968979e-08	8.8088500976283e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-5695: inosine 5'-phosphate degradation"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	1.04770644826502e-07	1.54344980022155e-06	"All logistic values are the same"	"prevalence"	37	37
"PWY-5723: Rubisco shunt"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.0597142232161336	0.116882491178866	"All logistic values are the same"	"prevalence"	37	37
"PWY-5837: 2-carboxy-1,4-naphthoquinol biosynthesis"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.00103127701212102	0.00457253619780195	"All logistic values are the same"	"prevalence"	37	37
"PWY-5838: superpathway of menaquinol-8 biosynthesis I"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.000286537140232412	0.00161912855657552	"All logistic values are the same"	"prevalence"	37	37
"PWY-5840: superpathway of menaquinol-7 biosynthesis"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.000503221281519028	0.00249143869771676	"All logistic values are the same"	"prevalence"	37	37
"PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis I"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.000242718108780959	0.00142494633123402	"All logistic values are the same"	"prevalence"	37	37
"PWY-5897: superpathway of menaquinol-11 biosynthesis"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.00129483506126393	0.00540406368544038	"All logistic values are the same"	"prevalence"	37	37
"PWY-5898: superpathway of menaquinol-12 biosynthesis"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.00126001069031345	0.00531188378008333	"All logistic values are the same"	"prevalence"	37	37
"PWY-5899: superpathway of menaquinol-13 biosynthesis"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.00126222980912871	0.00531188378008333	"All logistic values are the same"	"prevalence"	37	37
"PWY-5913: partial TCA cycle (obligate autotrophs)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.040099126436131	0.084375245209359	"All logistic values are the same"	"prevalence"	37	37
"PWY-5918: superpathway of heme b biosynthesis from glutamate"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.00418528508318827	0.0135485190192954	"All logistic values are the same"	"prevalence"	37	37
"PWY-5941: glycogen degradation II"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	3.6975305139908e-07	4.14945091014523e-06	"All logistic values are the same"	"prevalence"	37	37
"PWY-5971: palmitate biosynthesis (type II fatty acid synthase)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.0334661377206872	0.0725339036435495	"All logistic values are the same"	"prevalence"	37	37
"PWY-5973: cis-vaccenate biosynthesis"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	1.34091610188847e-05	0.000107486131976774	"All logistic values are the same"	"prevalence"	37	37
"PWY-5989: stearate biosynthesis II (bacteria and plants)"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.0145528260395231	0.0373054677662902	"All logistic values are the same"	"prevalence"	37	37
"PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	1.48110418596303e-07	1.96830951029298e-06	"All logistic values are the same"	"prevalence"	37	37
"PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	2.65695541123989e-08	5.36704993070458e-07	"All logistic values are the same"	"prevalence"	37	37
"PWY-6123: inosine-5'-phosphate biosynthesis I"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	1.3103981501672e-05	0.000106734042876522	"All logistic values are the same"	"prevalence"	37	37
"PWY-6124: inosine-5'-phosphate biosynthesis II"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	8.51741588273613e-05	0.000558609742958668	"All logistic values are the same"	"prevalence"	37	37
"PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.45969488339679	0.576044456861982	"All logistic values are the same"	"prevalence"	37	37
"PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.892134190221392	0.917571824973123	"All logistic values are the same"	"prevalence"	37	37
"PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	0.183164834486463	0.285488399431061	"All logistic values are the same"	"prevalence"	37	37
"PWY-6151: S-adenosyl-L-methionine salvage I"	"sick"	"CC"	"sickCC"	NA	0	NA	NA	NA	2.33913206582059e-07	2.74712021683581e-06	"All logistic values are the same"	"prevalence"	37	37
